Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia,batchId,methodId,firstSampleUnixTimestampInMs,lastSampleUnixTimestampInMs
2f38ca27-bac7-476c-b735-95faf7ba3c1d,QA Template: Garmin Full Test,6732ab82-077a-4bfd-8f89-246aba683253,sample_participant_01,9a01a9a6-b720-475b-a0c9-b7312b0ed952,d2c5013a-26e5-461e-b3d0-1f6b216a7f37,1672739100000,1675442700000

timezoneOffsetInMs,unixTimestampInMs,isoDate,durationInMs,activityType,activeTimeInMs,steps,distanceInMeters,activeKilocalories,met,intensity,meanMotionIntensity,maxMotionIntensity
28800000,1672900200000,2023-01-05T14:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672901100000,2023-01-05T14:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672902000000,2023-01-05T15:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672902900000,2023-01-05T15:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672903800000,2023-01-05T15:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672904700000,2023-01-05T15:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672905600000,2023-01-05T16:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672906500000,2023-01-05T16:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672907400000,2023-01-05T16:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672908300000,2023-01-05T16:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672909200000,2023-01-05T17:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672910100000,2023-01-05T17:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672911000000,2023-01-05T17:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672911900000,2023-01-05T17:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672912800000,2023-01-05T18:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,1
28800000,1672913700000,2023-01-05T18:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672914600000,2023-01-05T18:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672915500000,2023-01-05T18:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672916400000,2023-01-05T19:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672917300000,2023-01-05T19:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672918200000,2023-01-05T19:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672919100000,2023-01-05T19:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672920000000,2023-01-05T20:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672920900000,2023-01-05T20:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672921800000,2023-01-05T20:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672922700000,2023-01-05T20:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672923600000,2023-01-05T21:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672924500000,2023-01-05T21:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672925400000,2023-01-05T21:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672926300000,2023-01-05T21:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672927200000,2023-01-05T22:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672928100000,2023-01-05T22:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672929000000,2023-01-05T22:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672929900000,2023-01-05T22:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672930800000,2023-01-05T23:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672931700000,2023-01-05T23:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672932600000,2023-01-05T23:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672933500000,2023-01-05T23:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672934400000,2023-01-06T00:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672935300000,2023-01-06T00:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672936200000,2023-01-06T00:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672937100000,2023-01-06T00:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672938000000,2023-01-06T01:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672938900000,2023-01-06T01:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672939800000,2023-01-06T01:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672940700000,2023-01-06T01:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672941600000,2023-01-06T02:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672942500000,2023-01-06T02:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672943400000,2023-01-06T02:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672944300000,2023-01-06T02:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672945200000,2023-01-06T03:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672946100000,2023-01-06T03:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672947000000,2023-01-06T03:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672947900000,2023-01-06T03:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672948800000,2023-01-06T04:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672949700000,2023-01-06T04:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672950600000,2023-01-06T04:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672951500000,2023-01-06T04:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672952400000,2023-01-06T05:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672953300000,2023-01-06T05:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672954200000,2023-01-06T05:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672955100000,2023-01-06T05:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672956000000,2023-01-06T06:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672956900000,2023-01-06T06:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672957800000,2023-01-06T06:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672958700000,2023-01-06T06:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672959600000,2023-01-06T07:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672960500000,2023-01-06T07:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672961400000,2023-01-06T07:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672962300000,2023-01-06T07:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672963200000,2023-01-06T08:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672964100000,2023-01-06T08:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672965000000,2023-01-06T08:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672965900000,2023-01-06T08:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672966800000,2023-01-06T09:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672967700000,2023-01-06T09:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672968600000,2023-01-06T09:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672969500000,2023-01-06T09:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672970400000,2023-01-06T10:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672971300000,2023-01-06T10:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,1
28800000,1672972200000,2023-01-06T10:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672973100000,2023-01-06T10:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672974000000,2023-01-06T11:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672974900000,2023-01-06T11:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672975800000,2023-01-06T11:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672976700000,2023-01-06T11:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672977600000,2023-01-06T12:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672978500000,2023-01-06T12:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672979400000,2023-01-06T12:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672980300000,2023-01-06T12:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672981200000,2023-01-06T13:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672982100000,2023-01-06T13:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672983000000,2023-01-06T13:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672983900000,2023-01-06T13:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672984800000,2023-01-06T14:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672985700000,2023-01-06T14:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672986600000,2023-01-06T14:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672987500000,2023-01-06T14:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672988400000,2023-01-06T15:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672989300000,2023-01-06T15:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672990200000,2023-01-06T15:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672991100000,2023-01-06T15:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672992000000,2023-01-06T16:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672992900000,2023-01-06T16:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672993800000,2023-01-06T16:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672994700000,2023-01-06T16:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672995600000,2023-01-06T17:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672996500000,2023-01-06T17:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672997400000,2023-01-06T17:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672998300000,2023-01-06T17:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1672999200000,2023-01-06T18:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,1
28800000,1673000100000,2023-01-06T18:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673001000000,2023-01-06T18:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673001900000,2023-01-06T18:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673002800000,2023-01-06T19:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673003700000,2023-01-06T19:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,1
28800000,1673004600000,2023-01-06T19:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673005500000,2023-01-06T19:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673006400000,2023-01-06T20:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673007300000,2023-01-06T20:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673008200000,2023-01-06T20:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673009100000,2023-01-06T20:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673010000000,2023-01-06T21:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673010900000,2023-01-06T21:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673011800000,2023-01-06T21:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673012700000,2023-01-06T21:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673013600000,2023-01-06T22:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673014500000,2023-01-06T22:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673015400000,2023-01-06T22:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673016300000,2023-01-06T22:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673017200000,2023-01-06T23:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673018100000,2023-01-06T23:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673019000000,2023-01-06T23:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673019900000,2023-01-06T23:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673020800000,2023-01-07T00:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673021700000,2023-01-07T00:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673022600000,2023-01-07T00:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673023500000,2023-01-07T00:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673024400000,2023-01-07T01:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673025300000,2023-01-07T01:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673026200000,2023-01-07T01:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673027100000,2023-01-07T01:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673028000000,2023-01-07T02:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673028900000,2023-01-07T02:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673029800000,2023-01-07T02:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673030700000,2023-01-07T02:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673031600000,2023-01-07T03:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673032500000,2023-01-07T03:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673033400000,2023-01-07T03:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673034300000,2023-01-07T03:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673035200000,2023-01-07T04:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673036100000,2023-01-07T04:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673037000000,2023-01-07T04:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673037900000,2023-01-07T04:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673038800000,2023-01-07T05:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673039700000,2023-01-07T05:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673040600000,2023-01-07T05:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673041500000,2023-01-07T05:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673042400000,2023-01-07T06:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673043300000,2023-01-07T06:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673044200000,2023-01-07T06:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673045100000,2023-01-07T06:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673046000000,2023-01-07T07:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673046900000,2023-01-07T07:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673047800000,2023-01-07T07:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673048700000,2023-01-07T07:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673049600000,2023-01-07T08:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673050500000,2023-01-07T08:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673051400000,2023-01-07T08:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673052300000,2023-01-07T08:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673053200000,2023-01-07T09:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673054100000,2023-01-07T09:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673055000000,2023-01-07T09:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673055900000,2023-01-07T09:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673056800000,2023-01-07T10:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673057700000,2023-01-07T10:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673058600000,2023-01-07T10:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673059500000,2023-01-07T10:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673060400000,2023-01-07T11:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673061300000,2023-01-07T11:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673062200000,2023-01-07T11:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673063100000,2023-01-07T11:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673064000000,2023-01-07T12:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673064900000,2023-01-07T12:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673065800000,2023-01-07T12:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673066700000,2023-01-07T12:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673067600000,2023-01-07T13:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673068500000,2023-01-07T13:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673069400000,2023-01-07T13:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673070300000,2023-01-07T13:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673071200000,2023-01-07T14:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673072100000,2023-01-07T14:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673073000000,2023-01-07T14:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673073900000,2023-01-07T14:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673074800000,2023-01-07T15:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673075700000,2023-01-07T15:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673076600000,2023-01-07T15:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673077500000,2023-01-07T15:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673078400000,2023-01-07T16:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673079300000,2023-01-07T16:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673080200000,2023-01-07T16:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673081100000,2023-01-07T16:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673082000000,2023-01-07T17:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
28800000,1673082900000,2023-01-07T17:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673083800000,2023-01-07T17:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673084700000,2023-01-07T17:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673085600000,2023-01-07T18:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673086500000,2023-01-07T18:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673087400000,2023-01-07T18:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673088300000,2023-01-07T18:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673089200000,2023-01-07T19:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673090100000,2023-01-07T19:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673091000000,2023-01-07T19:30:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673091900000,2023-01-07T19:45:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673092800000,2023-01-07T20:00:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
28800000,1673093700000,2023-01-07T20:15:00.000+08:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
